FID_Maine_,OBJECTID,TOWN,COUNTY,GEOCODE,STATE_ID,MAP_BK_LOT,PARENT,PROP_LOC,PROPLOCNUM,TYPE,FMUPDORG,FMUPDAT,FMSRCORG,GlobalID,created_us,created_da,last_edite,last_edi_1,CNTYCODE,SHAPE_Leng,SHAPE_Area,FID_tl_201,ZCTA5CE10,GEOID10,CLASSFP10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
206005,221980,Portland,Cumberland,05170,05170_043  B005,043  B005,,00182 YORK ST,0.000000000000000,,,2011,gpcog,{D520C513-BCD3-41EF-B2CC-EB03D15158E1},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000743849944176,0.000000020791587,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206006,221981,Portland,Cumberland,05170,05170_044  C009,044  C009,,00031 TYNG ST,0.000000000000000,,,2011,gpcog,{DF80D172-2E06-40E1-8A14-307E71231993},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000886025787743,0.000000036890555,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206008,221983,Portland,Cumberland,05170,05170_044  B039,044  B039,,00009 STRATTON PL,0.000000000000000,,,2011,gpcog,{31F513DA-8329-43BC-A638-7FD61EC365EE},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000568707101708,0.000000011927591,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206011,221986,Portland,Cumberland,05170,05170_044  B038,044  B038,,00008 STRATTON PL,0.000000000000000,,,2011,gpcog,{E92E2474-3695-4125-9DC9-7D83A457417E},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000604214274433,0.000000012367008,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206012,221987,Portland,Cumberland,05170,05170_044  A030,044  A030,,00135 YORK ST,0.000000000000000,,,2011,gpcog,{3752D38E-447D-4AA7-8A40-19113DC4CF85},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000552144716786,0.000000016220669,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206013,221988,Portland,Cumberland,05170,05170_044  B026,044  B026,,00000 STETSON CT,0.000000000000000,,,2011,gpcog,{B3C2420E-7A38-4B5C-83E7-57031456DBA2},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000884667106311,0.000000046807021,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206014,221989,Portland,Cumberland,05170,05170_044  B045,044  B045,,00130 DANFORTH ST,0.000000000000000,,,2011,gpcog,{C16DAF13-54E9-4625-8C12-6D4ED2D7A481},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000827947923983,0.000000037023875,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206015,221990,Portland,Cumberland,05170,05170_044  B037,044  B037,,00007 STRATTON PL,0.000000000000000,,,2011,gpcog,{08148DB5-607F-4DF0-B9DA-2856BD0062AC},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000591428055624,0.000000011696224,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206017,221992,Portland,Cumberland,05170,05170_044  B018,044  B018,,00000 PARK ST,0.000000000000000,,,2011,gpcog,{56844B20-5BF9-4AA6-B2D6-E500CF9B0951},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000791016554563,0.000000037173798,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206019,221994,Portland,Cumberland,05170,05170_044  A008,044  A008,,00025 PARK ST,0.000000000000000,,,2011,gpcog,{E454AC5F-21D0-4ED7-BDD7-D8B22A843DA1},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000554976697513,0.000000016402991,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206020,221995,Portland,Cumberland,05170,05170_044  B036,044  B036,,00006 STRATTON PL,0.000000000000000,,,2011,gpcog,{C4EC9304-A97A-4213-949E-9E058529E8E1},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000585400143002,0.000000011478107,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206030,222005,Portland,Cumberland,05170,05170_043  E010,043  E010,,00493 COMMERCIAL ST,0.000000000000000,,,2011,gpcog,{8DBD788B-AF8A-4CB5-9A7D-EDEAAE102A1E},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000999040025400,0.000000057797092,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206039,222014,Portland,Cumberland,05170,05170_043  E003,043  E003,,00481 COMMERCIAL ST,0.000000000000000,,,2011,gpcog,{701EF034-31D7-49E0-B759-458C7699924A},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000951446711384,0.000000054901951,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206066,222041,Portland,Cumberland,05170,05170_111  C009,111  C009,,00031 BELMEADE RD,0.000000000000000,,,2011,gpcog,{A9EF6D53-5688-4CB3-86E9-855F217E9257},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.001318661942385,0.000000103487161,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206073,222048,Portland,Cumberland,05170,05170_111  D003,111  D003,,00032 BELMEADE RD,0.000000000000000,,,2011,gpcog,{658A5263-A23A-4E82-8828-F46A0358E538},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000998428386645,0.000000051785905,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206075,222050,Portland,Cumberland,05170,05170_111  A008,111  A008,,00103 DEERFIELD RD,0.000000000000000,,,2011,gpcog,{613A1B02-ECD6-4BB5-8C13-21733A7086E7},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.001477077774127,0.000000112869918,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206079,222054,Portland,Cumberland,05170,05170_111  D006,111  D006,,00389 FOREST AVE,0.000000000000000,,,2011,gpcog,{37C1EB3D-BF9F-4B44-B251-E4BBFE408F70},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000980596037380,0.000000051741068,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206080,222055,Portland,Cumberland,05170,05170_012  L003,012  L003,,00026 EVERETT ST,0.000000000000000,,,2011,gpcog,{B017640D-A227-4A8E-A797-B385D535E969},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000916085708895,0.000000049274975,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206081,222056,Portland,Cumberland,05170,05170_012  L004,012  L004,,00040 GREENLEAF ST,0.000000000000000,,,2011,gpcog,{594356DF-A738-46C6-BA40-C2873118BFB3},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000659131561252,0.000000021529889,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206082,222057,Portland,Cumberland,05170,05170_012  L005,012  L005,,00040 GREENLEAF ST,0.000000000000000,,,2011,gpcog,{55EEB0D4-1C60-4E97-BC41-C60687C7EEA5},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000623383919229,0.000000017324270,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206083,222058,Portland,Cumberland,05170,05170_012  L014,012  L014,,00020 EVERETT ST,0.000000000000000,,,2011,gpcog,{840C75A3-75C5-4BBC-98E1-EC0A16092182},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000618657295433,0.000000016706492,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206084,222059,Portland,Cumberland,05170,05170_023  E006,023  E006,,00011 DIAMOND ST,0.000000000000000,,,2011,gpcog,{FDF8BC8F-7002-45E1-BC99-C1AA6DD1B965},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.003223343117612,0.000000647178735,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206085,222060,Portland,Cumberland,05170,05170_023  E009,023  E009,,00021 DIAMOND ST,0.000000000000000,,,2011,gpcog,{144F8F8A-CBF9-4256-9A50-41EDE597BF8D},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.001954812192789,0.000000117732554,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206086,222061,Portland,Cumberland,05170,05170_023  E001,023  E001,,00031 DIAMOND ST,0.000000000000000,,,2011,gpcog,{11EC19AC-6A33-402C-9043-651874AED4D0},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.002484626571421,0.000000327505683,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206087,222062,Portland,Cumberland,05170,05170_012  M011,012  M011,,00018 EVERETT ST,0.000000000000000,,,2011,gpcog,{7A5FC9FC-C4EC-4690-91A5-5D74EC526280},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.001379306380880,0.000000083385976,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206088,222063,Portland,Cumberland,05170,05170_013  K018,013  K018,,00000 SUMNER CT,0.000000000000000,,,2011,gpcog,{83A0A594-2AE6-4C6A-A7A9-5DFB0458135F},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000822948587233,0.000000035965487,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206089,222064,Portland,Cumberland,05170,05170_013  K005,013  K005,,00000 SUMNER CT,0.000000000000000,,,2011,gpcog,{3A15827B-B7BA-450D-8852-16D461728D1E},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000674992965999,0.000000023064008,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206090,222065,Portland,Cumberland,05170,05170_013  K028,013  K028,,00117 SHERIDAN ST,0.000000000000000,,,2011,gpcog,{950BBC1E-4B03-413D-8990-31DEC3745FD6},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.001362852767383,0.000000090111261,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206091,222066,Portland,Cumberland,05170,05170_012  N004,012  N004,,00114 ANDERSON ST,0.000000000000000,,,2011,gpcog,{8F65BED5-D4FE-4CAB-9BEA-AC08032B985D},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.001538564962432,0.000000115083689,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206092,222067,Portland,Cumberland,05170,05170_013  K002,013  K002,,00135 SHERIDAN ST,0.000000000000000,,,2011,gpcog,{BC962EDC-33DD-47AC-96A6-E2BBA6A1BDE9},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.001936960185039,0.000000161306840,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206093,222068,Portland,Cumberland,05170,05170_021  E019,021  E019,,00265 CONGRESS ST,0.000000000000000,,,2011,gpcog,{F2492998-CF81-4951-B8C7-0D8DF1E56D14},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.002081358792977,0.000000187030352,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206094,222069,Portland,Cumberland,05170,05170_029  K006,029  K006,,00300 FORE ST,0.000000000000000,,,2011,gpcog,{B480C46E-F6BA-48CC-BE40-BA4E6BECC826},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.001590069939856,0.000000127153637,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206095,222070,Portland,Cumberland,05170,05170_029  K001,029  K001,,00007 CUSTOM HOUSE ST,0.000000000000000,,,2011,gpcog,{AFCAAA1E-C07B-46DD-8DCA-F227CBB0D827},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.001482224097090,0.000000116747933,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206096,222071,Portland,Cumberland,05170,05170_038  A015,038  A015,,00041 COTTON ST,0.000000000000000,,,2011,gpcog,{709C72C1-4235-4FA2-BF83-149724C305FF},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000634019548713,0.000000023467553,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206097,222072,Portland,Cumberland,05170,05170_038  I004,038  I004,,00038 COTTON ST,0.000000000000000,,,2011,gpcog,{3B157528-B3CF-4C15-B4FF-B3FB30BB5C38},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.001051307606711,0.000000046870922,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206098,222073,Portland,Cumberland,05170,05170_017  G032,017  G032,,00014 SHERIDAN ST,0.000000000000000,,,2011,gpcog,{1671987B-5651-47AC-93F9-65C030C2CB5B},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000834115652382,0.000000032091469,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206099,222074,Portland,Cumberland,05170,05170_017  G008,017  G008,,00000 ADAMS ST,0.000000000000000,,,2011,gpcog,{A73B3AD1-95B0-4F22-AF7F-D2071E814C6A},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.003247212857485,0.000000397756479,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206100,222075,Portland,Cumberland,05170,05170_017  G034,017  G034,,00014 SHERIDAN ST,0.000000000000000,,,2011,gpcog,{1BAD0C59-2375-4012-B545-0BB71DACB098},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000729396898695,0.000000028151059,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206101,222076,Portland,Cumberland,05170,05170_020  F001,020  F001,,00167 FORE ST,0.000000000000000,,,2011,gpcog,{5586081E-C7B0-40D3-905A-323BEE5959B6},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.002634939385900,0.000000390351021,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206102,222077,Portland,Cumberland,05170,05170_020  F027,020  F027,,00037 INDIA ST,0.000000000000000,,,2011,gpcog,{F7E3C6EF-C639-4345-9A30-CDD77A2A2CA0},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.001791625866075,0.000000113527125,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206103,222078,Portland,Cumberland,05170,05170_020  F002,020  F002,,00008 MIDDLE ST,0.000000000000000,,,2011,gpcog,{BB129CFA-B9EB-4845-B582-B953FD901B0F},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.001565197030005,0.000000125650922,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206104,222079,Portland,Cumberland,05170,05170_020  C010,020  C010,,00147 FORE ST,0.000000000000000,,,2011,gpcog,{1B1BDB91-BC01-4587-AC42-8366553BCFB7},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.002613744157519,0.000000360383310,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206105,222080,Portland,Cumberland,05170,05170_020  C009,020  C009,,00127 FORE ST,0.000000000000000,,,2011,gpcog,{BF093087-706A-4BF2-AF3C-4B19A7CCBF7A},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.004293427369029,0.000000852447779,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206107,222082,Portland,Cumberland,05170,05170_014  L019,014  L019,,00069 MERRILL ST,0.000000000000000,,,2011,gpcog,{2F6761D0-1592-4C0D-8DBD-1EB9785C2533},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000715953801258,0.000000023621391,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206108,222083,Portland,Cumberland,05170,05170_014  H008,014  H008,,00043 HOWARD ST,0.000000000000000,,,2011,gpcog,{BF422A58-8734-46E5-84A6-2EAD63542FF5},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.001020862074354,0.000000043503135,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206109,222084,Portland,Cumberland,05170,05170_003  A017,003  A017,,00011 MOODY ST,0.000000000000000,,,2011,gpcog,{DEAEA5D9-3E67-4665-A986-07BED7DD4B4E},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000689642829753,0.000000027209249,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206110,222085,Portland,Cumberland,05170,05170_016  J022,016  J022,,00017 WATERVILLE ST,0.000000000000000,,,2011,gpcog,{941E8A1C-2F4C-4B65-8FD9-6A06A69E3A18},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000633400630055,0.000000023289615,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206111,222086,Portland,Cumberland,05170,05170_016  A011,016  A011,,00087 ATLANTIC ST,0.000000000000000,,,2011,gpcog,{E442461A-8A55-4D82-9274-791E524AB06C},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000563777457452,0.000000018858942,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206112,222087,Portland,Cumberland,05170,05170_003  L019,003  L019,,00059 MOODY ST,0.000000000000000,,,2011,gpcog,{1D9743D0-9D1C-46E6-BBA5-CD7EE31D388D},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000597375146174,0.000000020824059,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206113,222088,Portland,Cumberland,05170,05170_003  I001,003  I001,,00050 VESPER ST,0.000000000000000,,,2011,gpcog,{CB5EE8FA-D6FC-48CB-9D99-1E7224B1B259},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000827576166533,0.000000038030596,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206114,222089,Portland,Cumberland,05170,05170_003  F006,003  F006,,00032 MORNING ST,0.000000000000000,,,2011,gpcog,{A065E2B8-25D3-41A8-974F-852AFF01463C},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000784734421867,0.000000033130417,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206115,222090,Portland,Cumberland,05170,05170_016  B001,016  B001,,00004 MONUMENT ST,0.000000000000000,,,2011,gpcog,{BEB6860E-80C9-45A8-99AB-A9AFF56AE20F},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.001651421066353,0.000000110177617,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206116,222091,Portland,Cumberland,05170,05170_029  N005,029  N005,,00216 FORE ST,0.000000000000000,,,2011,gpcog,{2604BFAE-92B7-4748-B677-8FC51C9BA279},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.003245987481145,0.000000374028479,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206117,222092,Portland,Cumberland,05170,05170_003  D002,003  D002,,00096 MORNING ST,0.000000000000000,,,2011,gpcog,{873CE1E8-E55F-4F4B-B78D-66F60EB34D17},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000860475498904,0.000000041749710,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206118,222093,Portland,Cumberland,05170,05170_014  C006,014  C006,,00050 MERRILL ST,0.000000000000000,,,2011,gpcog,{EDB31C7C-F4E3-4777-93D2-16DE9078DDCF},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000738445857691,0.000000028730514,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206119,222094,Portland,Cumberland,05170,05170_016  H008,016  H008,,00067 WATERVILLE ST,0.000000000000000,,,2011,gpcog,{09C716CB-3293-4A18-8315-1B62E04AF710},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000449822442777,0.000000006690227,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206120,222095,Portland,Cumberland,05170,05170_017  E001,017  E001,,00062 MONUMENT ST,0.000000000000000,,,2011,gpcog,{C1C9AD71-701D-40E7-B080-E86BF4F0EFC0},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000836676983506,0.000000039538851,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206121,222096,Portland,Cumberland,05170,05170_016  F002,016  F002,,00036 ATLANTIC ST,0.000000000000000,,,2011,gpcog,{2DB47D38-4E55-4F7E-8C83-BBD6C4691A16},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.001023546821001,0.000000055051030,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206122,222097,Portland,Cumberland,05170,05170_016  C019,016  C019,,00019 ATLANTIC ST,0.000000000000000,,,2011,gpcog,{5AABD0FE-2A44-48C6-8E5E-C708E3F0204B},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000808153933310,0.000000036551281,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206123,222098,Portland,Cumberland,05170,05170_017  A006,017  A006,,00055 KELLOGG ST,0.000000000000000,,,2011,gpcog,{4DEE2DB0-ECB3-4A66-B6FC-99EDF3517E69},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000677369066162,0.000000027275746,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206124,222099,Portland,Cumberland,05170,05170_016  H013,016  H013,,00073 WATERVILLE ST,0.000000000000000,,,2011,gpcog,{806DF5AA-C9AB-4960-9C2A-DD016EA008AC},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000517751692369,0.000000012787139,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206125,222100,Portland,Cumberland,05170,05170_020  D012,020  D012,,00048 HANCOCK ST,0.000000000000000,,,2011,gpcog,{99325DB2-D6D6-4CA4-B744-B78E6EC42784},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000554193502472,0.000000013701093,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206126,222101,Portland,Cumberland,05170,05170_014  J018,014  J018,,00010 EMERSON ST,0.000000000000000,,,2011,gpcog,{D87A446B-6995-443F-A994-C94E6A439185},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000685181954635,0.000000027131985,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206127,222102,Portland,Cumberland,05170,05170_014  J011,014  J011,,00019 HOWARD ST,0.000000000000000,,,2011,gpcog,{84B5D05E-1D68-4759-AC55-667BD6A5C434},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000917295200104,0.000000040635724,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206128,222103,Portland,Cumberland,05170,05170_014  C002,014  C002,,00070 QUEBEC ST,0.000000000000000,,,2011,gpcog,{3C1B0305-1FF8-413C-8554-8535F9478B45},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000837413381813,0.000000035906332,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206129,222104,Portland,Cumberland,05170,05170_017  F018,017  F018,,00029 SHERIDAN ST,0.000000000000000,,,2011,gpcog,{B9F4DCB2-EC9E-48D7-BCB7-6B1EF38A2AEF},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000777555711744,0.000000032710865,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206130,222105,Portland,Cumberland,05170,05170_017  E013,017  E013,,00044 WATERVILLE ST,0.000000000000000,,,2011,gpcog,{53BB5759-B121-4890-AF8C-AFD17E3FF879},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000777819220404,0.000000033484569,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206131,222106,Portland,Cumberland,05170,05170_017  E028,017  E028,,00017 KELLOGG ST,0.000000000000000,,,2011,gpcog,{1F9E9114-EDA8-43C4-98AA-02A55287FBE6},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000716215656573,0.000000025390982,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
206132,222107,Portland,Cumberland,05170,05170_017  C021,017  C021,,00188 CONGRESS ST,0.000000000000000,,,2011,gpcog,{47192C9C-4AF0-4BD8-994A-8689F3ED2D5B},Emily.Pettit@maine.gov_maine,06/12/23,Emily.Pettit@maine.gov_maine,06/12/23,05,0.000580373440979,0.000000017360781,14340,04101,04101,B5,G6350,S,5190554,2335849,+43.6626067,-070.2579490
